PROBLEMA,N_VAR,N_RESTRICOES,STATUS,ITERAÇÕES,TEMPO(SEG.),VALOR ÓTIMO,VALOR ÓTIMO PRIMAL,VALOR ÓTIMO DUAL,INVIABILIDADE PRIMAL,INVIABILIDADE DUAL,GAP ABSOLUTO,GAP RELATIVO,x_value
25fv47,1571,821,Optimal,28,0.139,5.502e+03,5.502e+03,5.502e+03,0.000e+00,1.332e-15,4.132e-16,7.511e-20,"[53.13886510118508, 0.0, 0.0, 34.22576854795326, 0.0, 7.350000000000001, 0.0, 17.315443881331447, 295.24373035889676, 0.0, 350.7341985346002, 0.0, 2081.834078913599, 0.0, 62.5, 1294.2269465319282, -0.0, 373.81202248785064, 132.18797751214936, 146.54183211949444, 124.85652494282976, 39.74828480693859, 17.764935103266634, -0.0, 246.0884230274705, 2.808667917448405, 326.74314942610516, 178.25632277680796, 122.6691234841094, 335.52273639552885, 132.58533060452078, 272.7064828669818, 30.70818652849741, 272.0, -0.0, -0.0, 102.76668796364899, 163.7007912195665, 14.218283022666196, 903.409740584638, 89.34987352716524, 3.780099635527961, 104.30714547763426, 95.69285452236574, -0.0, 8.885431688562917, -0.0, 70.11456831143708, 148.0, -0.0, 146.0, -0.0, -0.0, -0.0, -0.0, 41.70886936957706, 205.29113063042294, 0.0, 36.41371869863645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.18122892882556, -0.0, 144.87576086949525, 101.90053342949827, 144.19753086419755, 2.7767354596622886, 33.820206367163195, 17.137108287788564, 2.4988086303712, 0.9038064234103056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.407557230549877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1649441381448012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.365917855891905, 0.0, 0.0, 45.80155745856257, 0.0, 0.0, 0.0, 0.0, 0.0, 13.32007281622847, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 8.610502276386303, 10.073572319859952, 0.0, 0.4728741524792743, 7.8865818737278595, 27.357706670978345, 0.7321536102506088, 0.0, 0.0, 0.0, 4.217068944403337, 0.0, 5.685879597681007, 0.0, 0.0, 9.27893861805888, 6.643061222346764, 5.7911914975509555, 3.7652876664616866, 0.0, 0.0, 6.1140320057698965, 0.0, 0.0, 0.0, 0.0, 0.0, 64.77886901992123, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 2.8724843124313355, 1.4247141197433328, 0.0, 5.634022069951059, 13.063309135575107, 0.0, 0.0, 0.0, 0.0, 45.0, 42.69569440813565, 1.6833484764853548, 4.2303501320841415, 6.66487277501831, 0.0, 55.63769125250606, 0.8959021188222934, 0.0, 25.080424358166123, 0.0, 13.555285179801583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.534135344840337, 0.0, 4.58680905103571, 0.0, 0.0, 0.0, 0.0, -0.0, 2.1800564645557365, 0.0, 18.86691019339682, 1.3687762713015676, 0.0, 26.66561180948857, 1.9519663773818046, 8.403082572338484, -0.0, 0.0, 5.0, -0.0, 3.5532238347321514, 33.951966377381794, 5.0, 0.0, 2.0, 5.463142364178829, 0.0, 2.8085750552995306, 0.0, 0.0, 51.190123456790126, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.03071060388168, 0.0, 80.0, 28.0, 4.693877551020408, 96.7, 0.0, 0.0, 26.920321725574027, 0.0, 131.27260455893145, 122.15575895672755, 218.84167602284026, 19.641418155932012, 374.95127843521436, 0.0, 0.0, 41.295910266907974, 2.855186142486346, 0.0, -0.0, 0.0, 0.0, 0.0, 18.773177379124455, 0.0, 0.0, 0.0, 0.0, 29.6199054854576, 0.0, 21.13657931480718, 1.1, 2.402889749880016, 0.0, 0.0, 0.0, 5.647497247395612, 4.721430624120926, 0.0, 6.4, 0.0, 0.0, 0.0, 55.98164838093047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 18.378164638250404, 0.0, 0.0, 0.0, 0.0, 19.746112754106043, 8.937121021910013, 0.0, 51.65119061961507, 0.0, 0.0, 0.0, 21.214848085051766, 18.083379821909393, 0.0, 6.0227272727272725, 0.0, 0.0, 47.0880829015544, 0.0, 0.0, 0.0, 1.100887605766546, 0.0, 0.0, 2.6252438544851233, 0.0127365854536841, 14.43298969072165, 13.354922279792746, 0.0, 17.734621187730706, 0.0, 0.0, 0.0, 0.0, 2.072538860103627, 3.2967032967032965, 40.139632862511206, 2.2559654742700275, 17.052253574622675, 0.0, 0.0, 0.0, 0.0, 25.804495684521726, 6.869973275872635, 61.22089106184911, 0.7576127670650132, 0.0, 0.0, 0.0, 0.0, 0.0, 21.314018202275083, 0.0, 0.0, 2.373816274706169, 0.0, 0.0, 0.0, 13.850244486422238, 0.0, 0.0, 0.0, 0.0, 18.331824725169792, 0.0, 0.0, 2.601309834819422, 0.0, 5.147102765311485, 3.8742124968145575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.08626559558961, 0.0, 0.0, 18.676102874217456, 69.18758143903895, 0.0, 33.88019028630566, 13.460160862787014, 6.168981813623355, 0.0, 0.0, 45.080636832332075, 119.62908210308355, 0.0, 12.76781317989061, 0.0, 0.0, 0.0, 6.611760798293044, 8.388239201706954, 18.01801801801802, 9.195986847874337, 0.0, 0.0, 0.0, 59.55261015913241, 0.0, 0.0, 0.0, 11.966217340566173, 0.0, 0.0, 45.5469000107625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.994146810437975, 64.66231920706406, 0.0, 28.0, 0.0, 40.82578001782768, 6.158219982172319, 0.0, 0.0, 0.0, 0.0, 6.641294804214049, 0.0, 0.0, 0.0, 4.160798625609822, 0.0, 0.0, 0.0, 0.0, 10.35235328990199, 17.064285166859502, 0.0, 0.0, 3.6870577117229733, 3.12891528171509, 0.0, 15.452440367540168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.723412616646307, 1.276587383353693, 9.484277415045852, 3.8425209465675954, 0.0, 0.0, 25.0, 63.815889043470385, 31.0, 0.0, 0.0, 20.72805325844687, 45.98164838093047, 0.0, 49.0, 0.0, 1.8, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.99999999999999, 58.18250333197968, 35.30964258619966, 211.0, 0.0, 14.077507943233856, 39.35473743261247, 176.49140868990887, 4.8, 1.915589399450685, 0.0, 2.358766486257502, 2.26797180784629, 3.0825778354338684, 1.2029247598508024, 7.629542414612196, 3.467596372188046, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6595958163926379, 0.0, 15.17911343736643, 0.0, 0.0, 0.0, 12.716904774076124, 0.0, 0.0, 0.0, 5.559302801757789, 0.0, 0.0, 0.0, 0.0, 0.0, 37.25752613752484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.54602778475181, 14.060445144863833, 0.0, 0.0, 1.6470684293583613, 0.0, 16.902289482906617, 0.0, 2.922250320501206, 0.0, 0.5208677938996527, 0.0, 2.5516827323415714, 0.0, 10.675713129389012, 7.672241829062452, 0.0, 0.0, 0.0, 0.0, 68.19858188174373, 21.812036550109795, 0.0, 0.0, 0.0, 0.0, 1.971838104826786, 9.398801354692365, 4.081632653061225, 15.836653297873152, 7.954883387801705, 56.0, 17.0, 11.0, 18.0, 5.0, 72.0, 22.44677616526785, 23.0, 17.0, 0.0, 0.0, 0.0, 0.0, 579.1515388164503, 0.0, 0.0, 0.0, 0.0, -0.0, 203.25854517863658, -0.0, 0.0, 0.0, -0.0, 0.5602767438628293, 26.43649381102197, 5.858659616902165, 4.109683604482793, 3.3049556271078777, 4.020006349247316, 0.0, 15.488159156952468, 0.0, 0.0, 0.0, 0.0, 15.485766969800416, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 8.937200685398281, 3.8455662337957293, 0.0, 15.483590473489244, 11.438080624082298, 0.0, 0.6365453428077994, 3.063417133097023, 17.714930981541986, 13.52066141732157, 0.0, 9.52913844422069, 18.5, 0.0, 0.0, 20.693874759518753, 14.302700110354534, 0.0, 18.35255196662479, 0.0, 30.214171238177148, 15.89686244511294, 0.0, 0.0, 0.0, 69.26145033583651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.9877061915185, 0.0, 0.0, 15.094143623342, 0.0, 0.0, 43.76448514647868, 0.0, 0.0, 0.0, 3.182124711305174, 48.76478776824179, 0.0, 0.0, 53.332099955137856, 0.0, 0.0, 0.0, 0.0, 7.711284987644274, 0.0, 0.0, 21.75044424311596, 0.0, 0.0, 0.0, 0.0, 17.0812816018685, 0.0, 0.0, 15.428324312252624, 0.0, 60.0, 10.574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 62.386637707075565, 0.0, 0.0, 13.844824519619781, 10.61429462542373, 6.9449130630422955, 53.5765694381389, 0.0, 0.0, 9.335730193628217, 48.87284876013672, 0.0, 0.0, 48.061142525072036, 0.0, 8.546737165704528, 0.0, 0.0, 0.0, 3.5635061889780317, 0.0, 0.0, 0.0, 24.66332422868229, 16.29818623035516, 0.0, 0.0, 0.0, 0.0, 109.81996644844517, 14.023128791297125, 0.0, 100.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.05489078416679, 0.0, 0.0, 42.68455611866855, 72.68455611866855, 0.0, 0.0, 8.375209240625866, 12.146503148823335, 0.0, 0.0, 0.0, 0.0, 0.0, 32.64383754411022, 10.959284764143085, 8.0, 43.59174326846505, 98.82854589130352, 50.0, -0.0, 11.028664855118626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.146503148823335, 0.0, 64.03979376927573, 0.0, 0.0, 0.0, 19.63067995200176, 0.0, 152.02472140831455, 257.83875137334917, 0.0, 0.0, 0.0, 0.0, 5.000565395899803, 0.0, 62.73975039873988, 60.85349685117667, 8.240245152947118, -0.0, 0.0, 22.657815736895376, 32.207488538917296, 0.0, 47.84642726118287, 6.93356464285788, 0.0, 12.850818741185755, 28.762905266391904, 0.0, 0.0, 0.0, 1.6815126691806235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.63044288893242, 0.0, -0.0, 39.4432104854947, 0.0, 0.0, 36.83995859345205, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.24384364169392, 21.300996621723435, 26.811948251087955, 0.0, 53.309999999999995, 315.3135508713102, 0.0, 0.0, 0.0, 17.589044656699638, -0.0, 270.00641868018, 154.47601407726543, 12.0, 132.0, 134.3, 206.699997, 16.0, -0.0, 261.73254804669824, -0.0, 121.45457770703902, -0.0, 146.53465346534654, 30.40414507772021, 69.42036466478919, 0.0, 0.0, -0.0, 1.4613544913192302, 0.0, 1.2, 0.0, 0.29067667266177055, 0.0, 0.0, 0.0, 0.0, 4.110126652872325, 1.8088830356842907, 0.0, 16.344174459160445, 0.0, 0.0, 24.141558347952348, 14.0, 10.0, 20.95802457628175, 17.469650209907016, 1.215550380292381, 0.0, 0.0, 0.0, 0.0, 19.173241061848255, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 16.5, 0.0, 0.0, 0.0, 0.0, 0.0, 19.62970297823452, 8.355813379784879, 4.923428062902386, 11.8779867537163, 0.316819846168552, 0.0, 0.0, 15.424731368793957, 0.0, 18.461030064162163, 23.15247524752475, 18.465817000833926, 0.0, 0.0, 1.5790043299419558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 15.808574193868509, 0.0, 0.0, 0.0, 0.0, 0.0, 3.184343220977832, 2.1084283470139993, 0.6160523255683739, 0.0, 0.0, 3.0304104410441046, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4088340531421286, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 143.16770378154393, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 45.98122152204613, 15.960613108543782, 40.57225462692866, 12.91289388792282, 0.0, 12.100849740932645, 30.267278993848088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.270865479119621, 0.0, 45.290110783480465, 42.9529836707575, 16.741050216947094, 0.0, 11.644989849695335, 0.0, 0.0, 0.0, 0.0, 0.0, 19.87684303346637, 68.60079790352776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.8684205499342905, 8.210151805609955, 7.814178365151985, 9.406236371780764, 10.0, 53.16085778097518, 0.0, 14.7353622439171, 0.0, 0.0, 17.56001456653462, 6.69688363408356, 5.342164445777963, 0.0, 1.9681435900836164, 0.0, 0.0, 0.0, 5.325667995700758, 0.0, 0.0, 0.0, 0.0, 20.028483727055917, 7.31271283729389, 0.0, 0.0, 20.030549727889277, 1.9694502721107237, 11.0, 0.0, 0.0, 6.0, 52.70069094729622, 27.8, 0.0, 36.0, 0.0, 0.0, 49.0, 1.0, 8.0, 7.061385474073056, 26.0086342918348, 41.54398592273458, 29.37035741380035, 44.64604930336087, -0.0, 201.76247488666135, 0.0, 243.65190398759455, 23.762376237623762, -0.0, 332.200729104484, 0.0, 130.87918565559343, 10.26308919702436, 3.262556740524545, 2.3129003053623567, 0.8923224983578341, 0.0, 0.0, 0.2723465731892701, 0.0, 2.6622701570064162, 14.422364062461824, 0.0, 0.0, 0.0, 0.0, 7.364217581974245, 34.60689535304099, 0.0, 7.393104646959011, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.099752061081439, 33.48156178369587, 0.0, 11.134271731056693, 0.0, 6.3353204594965, 0.0, 0.0, 0.0, 0.0, -0.0, 21.350681748038298, 0.0, 0.0, 0.0, 15.769974266060043, 2.3482616486568264, 17.0, 0.0, 39.93827160493827, 0.0, 21.21105493573297, 0.0, 0.0, 0.0, 0.0, 0.0, 11.589412795815763, 0.0, 0.0, 0.0, 0.0, 0.0, 17.126978376025534, 4.413350382150776, 15.964621732955266, 0.0, 0.0, 0.0, 0.0, 27.76568603502322, 43.88130160452582, 0.0, 0.0, 0.0, 22.511219932762067, 0.0, 0.0, 0.0, 0.0, 0.0, 5.412596426982843, 0.0, 0.0, 0.0, 0.0, 0.0, 7.98404309389079, 3.5207577764378533, 4.713480222666377, 0.0, 0.0, 0.0, 0.0, 3.926375569667803, 0.0, 99.42054881323045, 0.0, 0.0, 0.0, 112.81083154625628, 0.0, 11.358415841584158, 0.0, 0.0, 0.0, 0.0, 0.0, 169.42237184328687, 0.0, 0.0, 0.0, 54.707499604038055, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 16.333210887261338, 0.0, 1.0, -0.0, 2.5066322225986184, 2.315443881331447, 8.0, 2.5470703299064894, 0.0, 193.0, 4.0, 0.0, 0.0, 1.0, -0.0, -0.0, 0.0, -0.0, 17.001470578715203, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 2.857142857142857, 0.0, 0.0, 0.0, 1.6428571428571428, 2.857142857142857, 0.0, 4.5, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 3.815889043470385, 0.7006909472962235, 2.5066322225986184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 0.0, 0.7142857142857143, 0.0, 0.0, 0.0, 25.63139623792256, 18.36860376207744, 0.0, 7.916358879563006, 0.0, 19.083641120436994, 22.428571428571427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5502205868072805, 0.0, 8.908131032262247, 0.0, 0.0, 0.0, 14.422364062461824, 0.0, 20.091868967737753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6006248492436974, 0.0, 0.0, 16.111033683290096, 14.0, 0.2883414674662088, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 36.635782418025755, 0.0, 18.0, 16.0, 0.0, 0.0, 4.11, 11.0, 9.540000000000001, 30.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 17.679927183771532, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 21.315443881331447, 0.0, -0.0, 0.0, 0.0, 21.684556118668553, 4.0, 0.0, 0.0, 0.0, 0.0, 75.13391781517706, 145.924797214792, 42.94128497003094, 0.0, 0.0, 100.0, 0.0, 13.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.19249728891595, 46.80750271108405, 0.0, 0.0, 0.0, 0.0, 56.98296488165874, 0.0, 1.5083608850704344, 18.173299235698448, 0.0, 4.3353749975723765, 0.0, 0.0, 43.508387481856296, 0.4916125181437039, 10.477263124871914, 0.0, 0.0, 19.522736875128086, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 10.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, -0.0, 0.0, 1.0, 0.0, 0.0, 85.0, -0.0, 0.0, -0.0, -0.0, 15.0, 8.0, 0.0, 1.0200000000000031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.629642586199658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 4.0, 0.0, 108.0, 0.0, 0.0, 0.0, 0.0, 64.45601407726542, 17.543985922734578, 7.452929670093511, 0.0, 0.0, 0.0, 0.0, 109.35395069663913, 0.0, 0.0, 0.0, 29.0, 0.0, 0.0, 0.0, 0.0, 3.5532238347321514, 22.44677616526785, 0.0, 0.0, 0.0, 0.0, 98.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.18250333197968, 0.0, 60.0, 0.0, 67.31007252723637, 0.6899274727636282, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.817496668020318, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.930693069306931, 0.0, 0.0, 0.0, 4.245093921517009, 0.0, 0.0, 28.124579330204718, 0.0, 0.0, 4.575141715156941, 0.0, 0.0, 0.0, 14.886313356982829, -0.0, 0.0, 0.0, 0.0, 19.857142857142858, 0.0, 4.199999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.91735582162026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 63.0, 0.0, 0.0, 1.6187710711744416, 0.0, 0.0, 0.0, 0.0, 9.265801465399786, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74.611116612722, 19.388883387278, 0.0, 8.614955481830279, 76.82854589130352, 50.0, 30.0, 100.0, 100.0, 0.0, -0.0, 287.6461568314149, 44.0340521632815, 0.0, 0.0, 0.0, 0.0, 78.37412073813594, 0.0, 0.0, 0.0, 76.66715779399668, 0.0, 21.312481247028245, 0.0, 0.0, -0.0, 0.0, 29.685981797724917, 0.0, 0.0, 0.0, 0.0, 30.545508888604907, 16.450540054005398, 0.0, 0.0, 0.0, 174.57737511785643, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 10.889065480303527, 1.6787304016807838, 94.7454005171938, -0.0, 31.771367629357904, 38.11899927378938, 0.0, 0.0, 0.0, 0.0, 0.0]"
